0.07891934058092959,0.000010006370082605968
0.10179853771193102,0.0002720598745095932
0.12467773484293246,0.0005953020155331504
0.14755693197393388,0.0009766439118611212
0.17043612910493533,0.0014133143156255577
0.19331532623593675,0.0019028386518910086
0.21619452336693817,0.0024430177098825495
0.23907372049793962,0.0030319112973525267
0.261952917628941,0.0036678215927595462
0.28483211475994247,0.004349278315916113
0.3077113118909439,0.005075025192512557
0.33059050902194537,0.005844007606399651
0.35346970615294676,0.006655361348820247
0.3763489032839482,0.007508402386556087
0.39922810041494966,0.008402617581712488
0.42210729754595105,0.009337656305011504
0.4449864946769525,0.01031332289233463
0.46786569180795395,0.01132956990111681
0.49074488893895535,0.012386492129262669
0.5136240860699568,0.013484321364712422
0.5365032832009582,0.01462342183877664
0.5593824803319596,0.015804286361011288
0.5822616774629612,0.01702753311782255
0.6051408745939626,0.01829390312126804
0.628020071724964,0.019604258298739876
0.6508992688559654,0.020959580218451963
0.6737784659869668,0.02236096944998137
0.6966576631179682,0.02380964556360476
0.7195368602489698,0.02530694777689714
0.7424160573799712,0.026854336262101042
0.7652952545109726,0.028453394133213177
0.788174451641974,0.030105830137664484
0.8110536487729754,0.031813482083997736
0.8339328459039768,0.033578321044191534
0.8568120430349784,0.03540245637738585
0.8796912401659798,0.0372881416308966
0.9025704372969812,0.039237781384762284
0.9254496344279826,0.04125393911787863
0.948328831558984,0.04333934618733133
0.9712080286899853,0.04549691202816314
0.994087225820987,0.04772973569896212
1.0169664229519884,0.05004111891968968
1.0398456200829898,0.052434580773008305
1.0627248172139911,0.05491387426931861
1.0856040143449928,0.05748300501013926
1.1084832114759942,0.06014625222523467
1.1313624086069956,0.0629081925075698
1.154241605737997,0.06577372663727572
1.1771208028689983,0.06874810990847761
1.1999999999999997,0.07183698652762313
